Age,Gender,Income (in $1000s),Online Hours Per Week,Purchase Frequency (Last Month),Is Loyal Customer,Preferred Shopping Platform,Ad Clicks (Last Month),Discounts Used (Last Month),Competitor Pricing Index,Economic Conditions,Distance to Nearest Store (km),Shopping Frequency,"Purchase Decision (1=Yes, 0=No)"
21,Female,58.01,33,3,0,In-store,8,8,1.02,Unfavorable,12.86,13.348053332447638,1
54,Female,3.25,15,4,0,Mobile App,7,7,0.82,nan,41.46,1.0,1
18,Female,71.85,13,15,0,Website,9,1,0.8,Neutral,29.57,12.26294587176476,1
18,Male,51.22,27,14,0,Mobile App,1,6,1.17,Favorable,29.51,12.036005043606442,1
64,Female,57.06,17,15,0,Website,13,4,1.1,Neutral,0.53,26.673616844712328,1
37,Female,60.81,25,3,0,Website,3,9,1.07,Favorable,23.87,8.789655316676198,1
36,Male,88.73,37,5,1,In-store,3,3,0.98,Unfavorable,13.65,23.40403409734517,1
46,Male,39.08,6,17,1,Mobile App,1,9,0.9,Favorable,17.14,25.533430303492445,1
27,Female,39.59,44,2,0,In-store,1,3,1.07,Favorable,30.13,6.423378493037054,1
35,Male,32.98,33,4,0,Website,4,3,1.04,Favorable,43.78,2.257899309008282,1
45,Female,28.6,46,1,0,Website,10,8,1.09,Unfavorable,9.49,13.034624749209241,1
52,Male,28.97,48,15,0,Website,3,6,0.95,Neutral,38.53,12.392476460031489,1
60,Male,12.96,44,5,0,Website,14,6,1.19,Favorable,2.92,17.6817777482113,1
64,Female,58.53,6,14,0,Mobile App,7,3,0.83,Unfavorable,16.67,21.127832578886625,1
48,Male,89.76,32,17,0,Mobile App,3,8,0.83,Favorable,11.34,19.470549472747372,1
44,Male,91.03,34,5,0,Mobile App,14,7,1.17,Neutral,45.82,1.0,1
28,Female,32.95,49,12,0,Mobile App,14,9,1.06,nan,9.31,20.108595117828827,1
66,Male,44.56,38,12,1,Mobile App,7,3,0.93,Unfavorable,29.14,19.484581727152484,1
66,Female,74.67,20,0,1,In-store,13,5,1.1,Favorable,8.66,22.21205711168425,1
55,Female,58.65,48,15,0,Mobile App,4,3,0.98,Favorable,23.94,14.955501314566348,1
22,Female,52.69,27,3,0,In-store,0,0,0.81,Neutral,20.96,12.083286052905292,1
25,Male,44.87,31,16,1,Mobile App,13,4,1.06,Favorable,2.55,30.0,1
51,Male,73.57,43,17,0,Mobile App,13,9,0.9,Favorable,41.38,9.213464296266134,1
65,Female,28.54,15,15,0,In-store,8,2,0.85,Neutral,39.12,7.546613259072071,1
69,Female,59.62,9,0,0,Website,7,0,0.89,Neutral,14.25,11.48657702894831,1
29,Female,56.9,22,5,1,Mobile App,0,1,0.99,Favorable,30.89,7.71248022733386,1
55,Female,,47,10,0,In-store,11,1,0.82,Favorable,18.45,15.086000774415986,1
18,Male,65.75,49,5,1,Mobile App,2,7,1.15,Favorable,38.58,8.478816635566407,1
48,Male,50.67,14,16,1,In-store,2,3,1.02,Neutral,34.78,13.608591048307265,1
21,Male,39.31,42,3,1,Website,14,2,0.92,Neutral,4.98,23.858807981964794,1
66,Male,51.85,49,13,0,Mobile App,4,3,1.07,Unfavorable,42.29,7.583154731701574,1
62,Male,18.16,5,13,1,In-store,6,9,1.12,Neutral,9.38,26.9884021408763,1
67,Female,62.25,32,19,1,Mobile App,0,0,1.05,Neutral,9.12,28.462862526960475,1
22,Male,67.36,38,7,1,Mobile App,0,0,0.88,Favorable,36.82,11.93638137372481,1
47,Male,36.87,11,1,0,Website,9,4,0.84,Favorable,9.57,16.153450434160664,1
41,Male,32.11,35,4,0,Website,12,6,1.14,Neutral,6.56,19.1009120632323,1
20,Female,37.6,30,3,1,Mobile App,5,8,0.89,Favorable,17.11,17.087458604806212,1
28,Female,48.74,9,9,0,In-store,13,6,0.81,Unfavorable,42.02,1.0,1
62,Female,54.32,33,19,0,In-store,4,4,1.06,Unfavorable,9.25,25.361689920904062,1
21,Female,82.31,40,2,1,Mobile App,11,2,0.86,Neutral,17.28,18.095249457658216,1
43,Male,79.78,9,15,1,In-store,11,7,1.2,Favorable,14.67,23.731026880731378,1
44,Female,66.63,10,9,1,Mobile App,12,6,1.15,Neutral,18.13,20.746830610641968,1
63,Male,52.43,13,14,0,Mobile App,2,3,1.04,Neutral,35.86,10.93955218523029,1
60,Male,31.46,2,3,0,Mobile App,12,0,1.13,Neutral,20.57,9.182497750502186,1
44,Female,83.59,32,0,1,Mobile App,2,2,0.99,Favorable,38.1,6.7944984433195295,1
59,Female,45.05,6,14,1,Mobile App,3,7,1.12,Unfavorable,32.2,15.699908528777865,1
68,Male,,3,9,0,Website,14,1,1.06,Neutral,18.37,17.234752277229177,1
67,Male,62.55,38,19,0,In-store,12,8,0.81,Favorable,21.9,20.70443205990811,1
23,Female,51.23,47,17,0,Website,10,3,1.18,Favorable,35.33,10.958297119182653,1
32,Male,73.02,9,15,1,Website,9,6,1.14,Neutral,26.97,19.009876924373305,1
47,Male,59.11,14,8,0,Mobile App,1,9,1.18,Favorable,43.48,1.8125670911934342,1
59,Male,69.77,15,18,1,In-store,12,6,1.09,Favorable,46.69,8.538280501873276,1
54,Male,58.95,37,16,0,Mobile App,8,7,0.96,Favorable,36.03,10.772605886725014,1
54,Female,49.24,3,9,1,Website,12,6,0.88,Unfavorable,49.47,4.887267297551457,1
59,Male,51.48,3,18,1,Mobile App,11,3,0.87,Favorable,30.03,17.474078362933017,1
54,Male,48.76,35,7,0,In-store,3,6,0.86,Favorable,2.47,18.33205148898027,1
52,Female,24.31,26,18,0,Mobile App,9,4,0.89,Favorable,25.49,17.35620702930838,1
40,Female,29.98,21,4,0,Mobile App,2,9,1.02,Neutral,11.89,15.342822095412071,1
23,Male,64.81,21,1,1,Mobile App,9,6,1.07,Neutral,17.02,18.358504657984827,1
21,Male,24.81,16,14,0,Website,10,2,0.93,Unfavorable,24.76,11.892870676479879,1
35,Male,41.92,44,16,0,In-store,6,9,1.02,Neutral,15.11,20.588452971455784,1
26,Female,29.0,33,9,0,Mobile App,12,6,0.94,Neutral,15.83,16.521512496065924,1
66,Female,40.85,31,1,0,Mobile App,8,6,1.08,Favorable,20.4,9.880447322675602,1
46,Female,46.89,5,8,1,Mobile App,11,1,1.2,Neutral,14.68,24.820904485408487,1
30,Female,41.88,32,1,0,In-store,12,7,1.08,Favorable,8.89,16.376827414866852,1
64,Female,21.43,7,17,0,Website,1,6,0.82,Neutral,38.4,5.838253602771834,1
69,Female,46.29,49,11,0,Website,13,8,0.99,Favorable,20.06,14.668535692500438,1
34,Male,30.82,35,14,0,Website,5,3,1.11,Unfavorable,41.67,2.9381287182942595,1
62,Male,37.27,4,19,0,Mobile App,4,8,1.02,Neutral,44.19,10.235707403598862,1
49,Female,64.81,4,5,0,Mobile App,0,0,1.18,Neutral,37.67,4.157558468777401,0
65,Male,69.11,46,17,0,Mobile App,10,4,0.82,Neutral,20.14,18.110018145021346,1
39,Male,23.78,9,12,0,Mobile App,6,9,0.92,Neutral,36.21,5.073637719354622,1
21,Female,81.37,39,3,0,Website,0,6,0.89,Favorable,8.18,17.755609898031803,1
22,Male,39.8,6,11,0,Website,9,3,1.11,Favorable,33.23,10.98293063503742,1
54,Female,37.98,11,8,0,Website,8,6,1.01,Favorable,20.6,14.883063702382051,1
58,Female,32.17,29,1,1,Mobile App,3,8,0.86,Favorable,32.95,10.129367657332871,1
66,Male,51.12,24,15,1,In-store,13,4,0.91,Favorable,37.86,16.438432229591328,1
30,Female,89.63,27,0,0,Mobile App,7,4,1.01,Favorable,28.35,8.881801994145967,1
51,Male,19.21,42,3,1,Website,0,1,1.2,Unfavorable,32.3,10.566279584520059,1
62,Male,8.86,12,14,0,Website,4,4,0.95,Neutral,11.07,22.642060493540907,1
39,Female,55.37,46,19,0,In-store,2,7,0.86,Favorable,29.84,18.007284567759577,1
40,Female,61.39,48,0,0,Website,3,3,1.0,Favorable,23.29,6.346446917795966,1
68,Female,51.05,21,19,0,Website,11,1,0.92,Favorable,21.69,19.610989238092117,1
20,Male,61.92,17,14,0,Website,3,7,1.03,Favorable,20.81,14.550804738130275,1
59,Female,27.37,26,2,0,Mobile App,7,3,0.99,Neutral,15.89,12.30758220579622,1
51,Male,31.1,7,12,0,Website,9,4,1.08,Favorable,15.61,20.871177566448754,1
49,Female,52.48,5,17,0,Website,9,6,1.17,Unfavorable,35.14,9.242342631916449,1
62,Male,85.16,10,12,1,Mobile App,12,4,0.88,Favorable,28.11,19.125889018051804,1
68,Female,61.21,28,9,0,Website,2,9,1.13,Favorable,1.98,22.295417824575807,1
66,Male,62.14,40,19,1,Website,0,3,1.18,Unfavorable,2.9,30.0,1
38,Male,28.53,4,6,0,Mobile App,4,6,0.95,Favorable,28.72,11.56667304395981,1
63,Male,58.45,6,7,0,In-store,1,3,0.85,Favorable,42.39,1.0,1
61,Female,26.36,21,0,0,Website,12,9,1.13,Favorable,2.68,19.935883846573244,1
38,Female,85.36,46,17,1,Website,10,3,1.08,Neutral,25.61,22.914054545382566,1
61,Female,29.76,3,11,0,Website,12,1,0.89,Favorable,42.63,3.319757600285125,1
28,Male,34.07,31,17,0,Mobile App,14,4,0.98,Unfavorable,0.72,29.277391197573387,1
56,Male,20.54,18,11,0,In-store,13,7,1.03,Unfavorable,14.15,16.03421288125419,1
21,Male,51.72,44,19,0,Website,5,3,0.87,Unfavorable,46.04,10.86294456271807,1
68,Female,50.88,32,8,0,Mobile App,3,1,1.09,Favorable,4.53,20.24507113201344,1
18,Male,,0,1,1,Website,8,8,1.08,Unfavorable,30.55,9.647957839928209,1
45,Female,65.53,45,13,0,Mobile App,6,5,1.15,Neutral,25.62,13.423878249483113,1
41,Female,34.18,40,3,0,Website,1,2,1.03,Favorable,8.01,17.6583693312986,1
52,Female,67.47,43,14,0,In-store,6,9,1.03,Favorable,2.6,26.59583828377038,1
30,Female,,49,16,0,Mobile App,9,4,1.05,Neutral,25.38,16.173184597829707,1
64,Female,35.63,40,18,1,Website,13,5,0.91,Neutral,36.89,13.335083784036668,1
51,Female,52.37,7,5,0,In-store,7,8,1.1,Favorable,9.27,15.367454226076461,1
28,Male,27.36,31,8,1,Website,2,4,1.06,Neutral,34.72,15.036651142804569,1
53,Female,71.29,29,16,0,Website,2,8,1.14,Unfavorable,27.55,16.540584807248294,1
68,Male,95.59,45,14,1,In-store,10,0,1.11,Favorable,18.21,20.290312703933452,1
34,Male,44.11,27,4,1,Website,1,9,1.06,Favorable,33.39,11.097144512828901,1
52,Male,36.97,40,17,0,In-store,11,3,0.86,Unfavorable,10.0,25.12519037334821,1
35,Male,47.41,31,3,0,Mobile App,14,0,1.17,Favorable,23.12,14.066766032239459,1
57,Male,,24,1,0,In-store,0,1,0.95,Unfavorable,27.69,5.705301463629305,1
39,Male,55.23,33,18,1,Mobile App,2,1,1.19,Neutral,23.21,24.438169386847843,1
41,Female,23.55,32,4,0,Website,9,9,0.96,Favorable,20.18,13.363371082509575,1
36,Male,56.37,12,3,0,In-store,11,4,0.86,Favorable,37.18,1.5331790778177186,1
54,Female,88.24,24,4,1,Website,10,0,1.15,Favorable,32.98,9.820987962897503,1
56,Male,9.96,41,18,1,Mobile App,6,9,1.12,Favorable,32.15,16.42240192129503,1
38,Female,26.63,39,12,1,Mobile App,10,2,1.11,Neutral,44.64,9.401250060695094,1
25,Female,41.1,38,15,0,Mobile App,8,5,0.84,Favorable,49.68,1.0,1
45,Female,60.84,43,11,0,Mobile App,13,0,1.15,Neutral,28.58,10.774035363837564,1
22,Female,67.81,48,8,0,In-store,8,0,1.04,Neutral,17.74,14.415045254292059,1
34,Male,66.2,43,15,1,In-store,12,2,0.99,Neutral,39.05,8.887851032430014,1
54,Female,16.17,47,13,1,In-store,5,8,1.17,Unfavorable,7.53,28.351999189309073,1
53,Male,36.51,9,0,0,Mobile App,13,1,1.07,Neutral,25.89,8.409814601844946,1
36,Male,31.99,30,19,0,In-store,14,5,0.85,Unfavorable,26.46,13.371438653719443,1
44,Female,48.7,43,3,0,Mobile App,5,2,1.01,Favorable,49.18,1.0,1
51,Male,50.37,10,8,0,In-store,10,5,1.05,Neutral,49.55,1.0,1
28,Female,22.62,24,18,0,In-store,4,6,1.16,Neutral,40.06,9.214316516633028,1
62,Female,41.21,45,13,0,Website,14,6,0.91,Unfavorable,23.91,16.88339316296537,1
64,Male,61.61,44,11,0,Website,1,1,1.12,Neutral,27.59,10.689543856329568,1
29,Male,37.43,33,3,0,In-store,6,2,1.12,Favorable,16.33,12.74710794300855,1
38,Male,46.0,19,6,1,Website,0,3,0.85,Favorable,41.58,11.43742728925232,1
28,Female,83.94,6,16,0,Mobile App,5,7,0.81,Favorable,37.45,7.785089830191617,1
56,Female,89.8,32,0,0,In-store,13,4,1.03,Favorable,38.69,1.0,1
45,Male,6.77,34,13,0,Website,3,0,1.12,Favorable,7.36,22.80951991450624,1
22,Male,52.28,28,14,0,In-store,2,8,1.02,Unfavorable,20.23,21.718068956746784,1
34,Female,108.34,11,11,1,In-store,14,0,1.13,Favorable,27.1,17.45676745638399,1
37,Female,59.58,4,11,1,Website,10,1,1.05,Favorable,6.67,25.84922274543658,1
58,Male,50.37,11,5,0,Mobile App,12,6,1.06,Unfavorable,18.75,14.316652151531926,1
63,Male,76.25,28,12,1,Website,0,2,0.81,Favorable,4.83,30.0,1
29,Female,54.36,34,15,0,Mobile App,13,5,0.84,Unfavorable,47.96,4.733437024834284,1
23,Male,64.18,19,13,0,Mobile App,5,7,1.09,Favorable,37.69,9.220391928808947,1
34,Male,45.79,36,6,0,In-store,12,4,1.11,Favorable,31.23,9.257001742385153,1
68,Female,54.07,0,15,0,Website,6,0,1.02,Favorable,10.64,21.92288283847346,1
36,Female,58.53,15,8,0,Mobile App,10,9,1.04,Unfavorable,17.04,15.222881735231182,1
43,Male,67.31,29,13,0,Mobile App,0,2,1.05,Unfavorable,7.65,24.35706727987517,1
65,Male,41.37,8,6,1,Website,10,1,0.84,Unfavorable,27.04,9.591493674159148,1
61,Male,40.82,41,11,0,In-store,0,5,1.07,Favorable,41.12,1.0,1
61,Male,11.45,9,2,0,In-store,6,4,0.99,Unfavorable,1.44,19.08473984178689,1
69,Female,42.26,12,13,0,Mobile App,10,6,1.04,Unfavorable,5.61,23.00870089220207,1
49,Male,,47,18,0,Mobile App,11,1,1.03,Favorable,11.85,24.46355455621768,1
23,Female,59.26,19,10,1,Mobile App,5,5,1.11,Neutral,35.85,11.114521185715562,1
53,Female,30.06,28,4,0,Mobile App,6,4,0.93,Unfavorable,44.75,1.9690690250226952,1
55,Male,11.92,3,12,1,Website,14,5,0.95,nan,37.77,12.403199039467847,1
28,Male,47.15,45,9,1,Mobile App,12,4,0.96,nan,26.48,14.699751674381046,1
50,Female,68.48,48,6,1,Mobile App,7,6,1.1,Unfavorable,5.7,27.676751501032385,1
41,Female,40.42,27,16,1,Mobile App,7,4,0.97,Favorable,37.87,14.619715086186122,1
40,Female,21.1,36,15,0,Website,8,6,0.87,Unfavorable,5.73,22.038118255842953,1
32,Male,38.21,12,7,1,Website,12,0,1.19,Neutral,17.71,21.174553256301632,1
44,Female,56.52,2,16,1,Mobile App,8,8,1.0,Favorable,15.75,26.652592843680065,1
28,Female,74.85,36,12,1,Website,6,5,0.84,Favorable,18.28,19.305969698759,1
68,Female,44.87,47,10,0,Mobile App,8,8,1.07,Neutral,16.81,16.80948839094237,1
67,Male,71.1,18,19,0,Website,5,0,1.1,Favorable,38.57,11.424543517699588,1
34,Female,68.88,27,17,0,Mobile App,8,1,1.0,Favorable,9.0,20.669871187517106,1
68,Female,26.47,18,4,0,In-store,10,6,1.06,Favorable,42.37,2.926017148205437,1
31,Male,75.01,16,5,0,In-store,1,3,0.87,Neutral,42.98,1.0,1
44,Male,55.9,17,19,0,Website,10,9,0.95,Unfavorable,24.8,15.369673631656505,1
35,Male,25.87,17,13,0,Website,1,0,0.86,Neutral,5.75,23.056819784788882,1
45,Male,85.22,22,11,1,In-store,13,4,0.95,Neutral,28.98,17.40846229032396,1
68,Male,47.49,39,3,0,In-store,5,3,1.03,Favorable,41.14,2.924282832297025,1
64,Female,11.13,49,6,0,Website,2,5,0.98,Neutral,14.83,18.91521966661515,1
64,Male,35.87,8,10,0,In-store,1,6,1.04,Neutral,41.97,2.228460328160824,1
21,Male,30.95,28,19,0,Website,7,2,1.0,Neutral,34.01,13.228760954943528,1
24,Female,36.37,41,1,1,Mobile App,6,5,0.93,Unfavorable,49.37,2.1788736909437976,1
62,Male,41.1,28,3,0,Website,7,1,0.86,Neutral,41.32,1.8095062919077995,1
52,Male,44.85,1,6,0,In-store,5,9,0.9,Unfavorable,10.47,15.805874673986745,1
65,Female,44.1,16,0,1,Mobile App,8,3,0.88,Unfavorable,22.73,14.14828518105399,1
26,Female,48.05,44,14,1,Website,8,9,1.08,Favorable,5.62,29.832990657467313,1
25,Female,61.75,30,19,0,Mobile App,1,8,1.13,Neutral,3.95,26.268694753198844,1
69,Female,35.07,27,7,1,Website,9,6,1.09,Unfavorable,35.45,11.741745949747127,1
62,Male,73.62,42,4,1,Website,4,1,1.06,Unfavorable,45.69,4.57225056762623,1
34,Female,25.5,47,13,1,Mobile App,8,5,0.92,Favorable,48.69,4.449701261157681,1
34,Male,62.3,38,17,1,Mobile App,2,3,1.08,Neutral,13.89,27.821796088555097,1
66,Female,82.87,29,2,1,Website,4,7,1.04,Favorable,10.49,20.98386193228356,1
50,Male,46.45,34,1,0,Mobile App,14,7,0.82,Favorable,28.23,2.6029711518267846,1
49,Female,53.87,47,15,1,Mobile App,7,0,1.16,Unfavorable,10.44,26.680254888569866,1
25,Female,30.64,19,13,0,Mobile App,1,7,0.83,Unfavorable,15.15,19.17231653452973,1
36,Female,39.76,15,15,1,Website,14,9,1.0,Neutral,41.94,10.091635106599524,1
55,Male,81.35,33,10,0,Website,5,6,1.01,Favorable,40.62,5.314872325337685,1
20,Male,64.97,13,16,0,Website,10,0,1.13,Unfavorable,44.81,5.019672617745012,1
22,Female,58.37,25,2,0,Website,3,2,1.17,Favorable,24.37,10.865810069476334,1
30,Female,11.24,19,4,0,Mobile App,11,4,1.18,Favorable,28.42,8.332210654767534,1
64,Male,35.67,41,2,0,In-store,14,2,1.03,nan,38.64,5.487652887606618,1
63,Female,84.78,23,14,0,Website,14,2,1.07,Favorable,12.34,17.946216019788547,1
48,Female,58.22,42,4,0,Mobile App,13,0,0.84,Neutral,41.24,2.019687724770226,1
33,Male,60.71,17,2,1,Website,11,7,1.0,Favorable,1.37,25.348422951462535,1
67,Female,53.41,42,5,0,Website,5,8,1.16,Favorable,39.98,3.351182998920108,1
49,Female,37.74,8,13,0,Mobile App,2,4,0.98,Unfavorable,38.91,9.662186926806665,1
39,Male,56.65,18,1,0,Mobile App,5,0,0.83,Unfavorable,15.44,9.914491246252158,1
46,Male,19.4,19,17,0,In-store,6,0,0.88,Favorable,36.53,11.450864521309368,1
39,Female,17.89,41,5,0,Mobile App,9,8,0.97,Favorable,11.09,17.62893299830927,1
60,Female,35.29,29,4,1,Website,2,0,0.9,Neutral,29.02,10.670560311087796,1
20,Male,53.84,25,13,0,Mobile App,4,8,0.96,Favorable,35.18,11.287496280499786,1
27,Female,18.61,30,16,0,In-store,12,2,0.93,Favorable,35.88,10.181322538468114,1
59,Female,52.54,34,10,0,Mobile App,11,2,0.93,Favorable,49.16,1.0,1
38,Female,30.11,2,0,0,In-store,7,3,0.84,Unfavorable,9.51,16.102294296926065,1
33,Male,32.8,39,9,0,Website,14,4,1.15,Unfavorable,24.3,14.261663303806131,1
29,Female,75.99,28,8,1,In-store,1,5,1.08,Unfavorable,44.07,7.600122555713348,1
19,Male,50.75,5,19,0,Website,6,5,1.05,Neutral,28.29,14.500436320615083,1
58,Male,31.92,0,11,0,Mobile App,12,9,1.04,Neutral,43.88,1.9716084315781954,1
41,Male,53.74,23,0,0,Mobile App,0,8,0.96,Favorable,21.99,7.37758968046425,1
52,Male,20.61,37,17,0,Website,6,0,1.13,Neutral,39.87,10.154737513556036,1
47,Female,57.65,33,11,0,In-store,0,8,1.17,Neutral,43.57,5.601415895247107,1
47,Male,72.15,6,1,0,Website,3,3,0.8,Neutral,42.4,1.0,1
64,Female,63.23,10,0,0,Website,14,6,0.83,Favorable,43.63,2.8548491568256216,1
52,Male,93.15,10,0,0,In-store,3,5,1.07,Favorable,11.37,13.8384212930984,1
36,Male,11.23,35,0,1,Website,11,8,0.89,Unfavorable,22.23,13.735183363990723,1
67,Female,52.54,19,11,0,Website,4,1,1.16,Favorable,9.14,20.13879869125156,1
25,Female,23.13,15,6,0,Mobile App,1,1,1.07,Favorable,9.44,18.04544004328887,1
43,Male,46.54,4,3,0,Mobile App,13,6,0.95,Favorable,24.65,9.097804029434808,1
66,Female,50.03,23,19,1,In-store,13,8,0.97,Favorable,48.02,11.651060437419881,1
57,Male,95.6,29,3,0,Mobile App,11,4,1.08,Favorable,29.8,6.210999804175498,1
24,Male,48.8,29,14,0,In-store,10,6,0.86,Favorable,42.77,6.827951521246111,1
47,Female,48.43,38,0,0,In-store,11,7,1.15,Neutral,46.89,1.0,1
24,Female,70.1,47,5,0,Mobile App,14,7,0.8,Favorable,4.79,18.856918975375304,1
20,Male,48.94,46,13,0,Website,5,3,1.19,Neutral,8.52,21.599340932373448,1
18,Female,86.62,36,13,0,Mobile App,5,9,0.87,Favorable,14.9,18.540092371359084,1
53,Female,63.39,32,9,0,Website,13,6,1.1,Favorable,31.03,5.318158544079653,1
42,Male,66.57,19,6,0,Website,7,0,0.82,Unfavorable,3.56,23.009966245379427,1
54,Female,12.65,21,11,1,Mobile App,12,3,0.97,nan,39.44,7.8422365850412366,1
18,Female,89.7,40,18,0,In-store,9,4,1.05,Neutral,3.66,25.906649641846368,1
32,Female,36.87,20,8,0,Mobile App,11,9,0.83,Favorable,8.34,19.773904798552486,1
54,Male,49.81,36,2,0,Website,0,6,0.98,Favorable,19.39,15.389166282541435,1
30,Female,36.95,26,3,0,Mobile App,3,5,0.92,Unfavorable,28.11,7.339051470917322,1
57,Male,29.51,37,12,1,Website,11,3,1.0,Favorable,44.13,9.831801926200662,1
25,Female,25.96,34,9,1,Website,1,2,1.0,Unfavorable,48.2,2.4318959482889073,1
22,Female,52.06,37,13,0,Mobile App,10,5,1.11,Neutral,44.29,2.6849465571475806,1
26,Male,10.6,39,5,0,Website,7,9,0.85,Neutral,5.8,18.208485637310826,1
18,Female,45.14,5,7,1,Website,11,4,0.83,Neutral,31.75,11.557714226933276,1
53,Female,71.16,31,18,0,In-store,3,2,0.96,Favorable,22.36,19.853750000377104,1
52,Female,62.64,15,9,0,Mobile App,13,3,1.16,Favorable,6.73,20.03775300417013,1
19,Male,58.65,27,4,0,Website,7,1,1.14,Neutral,27.98,9.226971354546254,1
57,Male,32.09,15,4,0,Mobile App,12,8,1.02,Unfavorable,18.15,11.383744514326056,1
40,Female,18.28,26,4,0,Website,1,6,1.16,Favorable,17.62,12.630913784548248,1
26,Male,70.84,2,8,1,In-store,12,9,1.12,Favorable,5.18,21.612004253599295,1
51,Female,41.02,48,8,0,Website,13,2,0.91,Favorable,48.95,1.0,1
63,Male,48.34,20,14,0,In-store,3,7,0.87,Neutral,36.44,8.75239250621023,1
31,Male,46.05,37,8,0,In-store,11,7,0.92,nan,14.38,16.42191210381421,1
21,Male,63.45,37,13,1,Mobile App,8,0,0.89,Unfavorable,45.92,12.47080846030201,1
47,Male,86.87,29,5,0,Website,4,4,1.05,Neutral,47.43,1.0,1
48,Female,79.25,21,19,0,In-store,5,4,1.03,Unfavorable,40.61,3.7500087428175144,1
55,Male,3.36,18,7,0,Website,9,2,1.04,Unfavorable,33.14,4.490950366731653,1
28,Male,43.83,30,1,1,Website,14,1,0.88,Favorable,19.13,15.848817187170532,1
52,Male,23.07,19,4,0,Website,14,0,1.12,Favorable,22.0,10.840873254792816,1
25,Female,68.77,46,16,1,Mobile App,14,3,0.97,Unfavorable,23.02,19.864155563001404,1
20,Male,50.08,18,9,0,Website,11,9,0.99,Neutral,47.46,1.0,1
31,Female,62.12,1,13,0,In-store,8,1,1.2,Favorable,38.13,10.206362006492053,1
30,Female,42.12,39,17,0,Website,8,4,0.91,Unfavorable,14.95,23.004545155034577,1
62,Female,29.21,38,0,0,In-store,6,9,0.96,Favorable,31.42,6.540353401430606,1
49,Female,32.63,26,1,0,Website,10,1,1.07,Favorable,29.9,4.293554266124998,1
51,Female,19.34,7,3,0,Website,1,0,1.15,Neutral,40.7,2.550396074761525,1
62,Female,24.73,44,12,1,Website,6,9,0.85,Unfavorable,5.22,23.255425412662653,1
36,Male,20.51,26,15,1,In-store,8,9,1.09,Favorable,35.21,14.063942361187474,1
55,Male,29.29,14,4,0,Website,1,9,1.17,Favorable,16.89,12.45217825620211,1
33,Male,28.15,11,9,0,Mobile App,6,9,0.97,Favorable,6.92,20.53738184843747,1
19,Female,57.88,46,16,1,Website,11,8,0.91,Unfavorable,36.72,14.870736248075445,1
57,Female,57.1,13,10,0,In-store,6,1,1.07,Neutral,16.92,16.197596518734628,1
34,Female,57.86,6,4,0,Website,2,9,0.9,Favorable,36.64,1.424892000029268,1
51,Male,73.5,16,14,0,Website,5,3,0.95,nan,8.54,21.241231490606022,1
59,Female,48.43,25,3,1,Mobile App,7,2,1.16,Favorable,49.3,2.886458532573954,1
33,Male,34.38,36,6,0,Website,9,0,1.04,Neutral,40.27,3.5741521178573556,1
55,Male,94.23,19,9,0,Mobile App,7,7,0.84,Unfavorable,14.81,20.28060103828077,1
19,Male,68.11,9,3,0,Website,13,1,0.93,Neutral,37.16,3.54478216691272,1
19,Male,53.05,18,19,0,Mobile App,2,7,1.05,Unfavorable,7.22,28.86600247298646,1
43,Female,51.66,17,4,0,Mobile App,5,0,0.99,Neutral,32.85,2.6797342702697264,1
30,Male,55.79,29,4,0,Website,1,5,1.06,Favorable,3.45,21.45640647694239,1
64,Male,45.96,29,10,0,Mobile App,13,3,1.1,Neutral,17.0,18.015090977664258,1
48,Female,52.56,24,18,0,Website,1,2,0.99,Favorable,48.93,5.504748692441101,1
51,Female,59.99,23,4,0,Mobile App,12,0,1.19,Neutral,6.49,16.3537019803763,1
56,Female,35.47,9,7,0,Mobile App,7,9,1.17,Neutral,30.07,9.099897222150167,1
20,Male,17.32,1,6,1,In-store,10,0,0.82,Unfavorable,3.99,25.282879072661412,1
25,Female,8.49,37,7,1,Website,9,6,0.91,Favorable,33.64,12.83692034864698,1
40,Female,67.76,31,12,0,Mobile App,4,5,0.92,Unfavorable,14.29,18.681228353602425,1
31,Male,18.34,34,4,1,Website,4,2,0.87,Unfavorable,15.84,17.942097757576285,1
44,Female,59.31,36,17,0,Mobile App,10,1,0.92,Favorable,17.22,24.453254079992746,1
46,Male,26.91,6,8,0,Mobile App,3,9,0.97,Unfavorable,10.66,17.18334864006769,1
56,Male,27.24,6,1,0,Website,10,2,0.82,Favorable,47.11,1.0,1
56,Female,35.64,26,15,1,Mobile App,9,7,0.85,Favorable,45.34,10.933687324216052,1
18,Female,,9,13,0,Mobile App,3,6,0.84,Unfavorable,43.57,4.128357142472547,1
34,Male,24.23,32,16,0,Mobile App,7,6,0.82,Favorable,5.77,27.39334674357675,1
58,Female,37.66,42,5,0,Website,2,4,0.99,Neutral,12.06,18.196442020591707,1
47,Female,49.49,6,2,0,Website,10,9,0.93,Neutral,30.81,2.2215616082674448,1
30,Female,,5,16,0,Website,2,2,1.17,Favorable,48.53,4.972856565971572,0
38,Male,78.56,5,12,0,Website,7,0,0.84,Neutral,30.44,14.325770635052523,1
36,Female,,12,5,1,Website,2,0,1.17,Favorable,16.69,17.630943619745516,1
36,Male,45.64,47,7,0,Mobile App,11,5,0.83,Favorable,40.96,1.0,1
